candidate_id,pjm_val_mae,gefcom_val_mae,uci_val_mae,rel_change_pjm_pct,rel_change_gefcom_pct,rel_change_uci_pct,datasets_improved,worst_dataset_degradation_pct,qualified
A0_Canonical_V1,438.103541001286,13.259638524117342,6.74966151041987,0.0,0.0,0.0,0,0.0,NO
A1_P2_OOF,443.2451626651376,13.241418769762774,6.700141171583934,1.1736087893972442,-0.13740762481141008,-0.733671440552803,2,1.1736087893972442,YES
A2_C1_OOF,399.4997576831973,13.037197094169581,6.363375766087243,-8.811566149376404,-1.6775829110512508,-5.723038758851736,3,-1.6775829110512508,YES
A3_Confidence_Only,407.9844341838194,13.00180594066342,6.391843323518726,-6.874883217932756,-1.9444917973062568,-5.301276017304829,3,-1.9444917973062568,YES
