finalist_id,dataset,unit,test_mae_mean,test_mae_std,test_rmse_mean,test_rmse_std,test_mse_mean,test_mse_std,test_r2_mean,test_r2_std,test_mape_mean,test_mape_std
A0_Canonical_V1,PJM,MW,251.16709225245322,12.610908933937054,334.51182042232193,14.323663277727192,112103.32533194948,9625.743495387454,0.8393279034230264,0.01816854209888054,4.629324823445584,0.20703029643720391
A0_Canonical_V1,GEFCom,kW,12.80846119404536,0.3399455418807878,18.43196873568313,0.4124031938226322,339.90754786747556,15.302137439984927,0.8217409936844197,0.017021797120506867,8.728872336663056,0.27062966162535756
A0_Canonical_V1,UCI,MW,8.083152045892367,0.3912130494386694,11.37739765862425,0.4927058965570009,129.6879365829706,11.238056173984518,0.9812726765111126,0.0016015633333954454,4.1593393481372285,0.297075047581822
B1_Zero_Recent_Error_3D,PJM,MW,255.73308835783791,5.962499254256236,342.4163110543178,9.695455775245541,117342.93193873709,6716.877352751864,0.8220449948522495,0.017214301265612155,4.717279190716857,0.13749303644488306
B1_Zero_Recent_Error_3D,GEFCom,kW,12.772215904461012,0.47706407414382296,18.46772746441993,0.46386207608681324,341.2721257257217,17.31852159251556,0.8275232007894386,0.010669147641235223,8.773393845273072,0.29744627405862817
B1_Zero_Recent_Error_3D,UCI,MW,8.180224462457605,0.19744191616977258,11.656561525426332,0.36712898343538514,136.01021028652775,8.67885810341604,0.9802136464650664,0.0010710098732092668,4.126371157111111,0.10965186336191973
C3_Softer_Temperature,PJM,MW,254.28407862730583,4.181293407798926,339.0942829774817,7.898039294053796,115047.31177270287,5354.873485827744,0.8328287237982849,0.016925026135074964,4.6862515311287725,0.0753404148406906
C3_Softer_Temperature,GEFCom,kW,12.858378499316427,0.2832818458819621,18.50977620107694,0.3443049139361149,342.73036088771477,12.81243143936468,0.8183893434248075,0.011613586229679474,8.764966349225789,0.21969875059549257
C3_Softer_Temperature,UCI,MW,8.335736786312095,0.6249953147662662,11.857415311037538,0.8849911008573368,141.38150710702416,22.033892439814878,0.9794716721374381,0.0029162948620491194,4.211083316288041,0.2837341261432329
