candidate_id,dataset,unit,test_mae_mean,test_mae_std,test_rmse_mean,test_rmse_std,test_mse_mean,test_mse_std,test_r2_mean,test_r2_std,test_mape_mean,test_mape_std
B0_Canonical_V1,PJM,MW,253.4084605166373,9.122337121358202,338.3350606329629,12.53312308391905,114627.6924277473,8587.904040355415,0.8327551808854359,0.008914091710472813,4.652995217309127,0.16937551238474893
B0_Canonical_V1,GEFCom,kW,12.879663607048247,0.25280788550930783,18.481519835597418,0.29018152339196873,341.6507807500988,10.780174910343675,0.8244878770436243,0.008300240114032988,8.762402471878644,0.19667184650423036
B0_Canonical_V1,UCI,MW,7.937377918356235,0.16773639326970527,11.178699256342112,0.12562387231489888,124.97909842103908,2.8029717485877104,0.9816169777501097,0.00035127319825318084,4.051622787811188,0.17541717256709072
P1_Recent_Expert_MAE,PJM,MW,257.88349676510524,7.508113673174596,342.8213732934661,5.68684346965297,117558.8341754664,3923.512187322923,0.8245128239386569,0.009471693395847145,4.748809811116209,0.12637499686829712
P1_Recent_Expert_MAE,GEFCom,kW,12.728521521874569,0.2299400256233486,18.402722457427185,0.23571145404532387,338.71575373466305,8.6925895827231,0.828849192155733,0.0017152199178019252,8.71800498710685,0.14474865087010008
P1_Recent_Expert_MAE,UCI,MW,8.012089395985075,0.12713710846883428,11.20750230956163,0.2263229374877415,125.65933009086238,5.081792676474976,0.9815069086494981,0.0008952225760370578,4.142854000668224,0.08653124213178684
C1_Confidence_Fallback,PJM,MW,254.5613419687545,8.078186064585529,339.8224669699794,9.072651045631543,115561.62205455852,6172.507556968141,0.84001436242133,0.012527093645613392,4.688359275193667,0.12277615206641407
C1_Confidence_Fallback,GEFCom,kW,12.525806614239546,0.15116636367641045,18.15763048232623,0.20064202358408992,329.7398019543306,7.2551320721160435,0.8371645837839141,0.00366116392747803,8.572699604061446,0.1347058283908178
C1_Confidence_Fallback,UCI,MW,7.641383518460209,0.22700787146336446,10.849974063536843,0.1865737964394302,117.75674696094002,4.024223659785112,0.982775560691478,0.0006561770552558239,3.8776596705314788,0.18116644816260657
