model_1,model_2,mean_paired_diff_mw,ci_95_low,ci_95_high,cohen_d,paired_t_stat,paired_t_pval,wilcoxon_stat,wilcoxon_pval,dm_hln_stat,dm_hln_pval,holm_bonferroni_thresh,statistically_significant
CAEGNet_Phase5_Candidate,Standalone_CNN,-199.1403926633439,-227.52343170205495,-170.75735362463286,-1.8889419043022186,-13.75170463909137,5.901142494041335e-19,4.0,3.000709076479719e-10,-111.88734347349107,0.0,0.01,True
CAEGNet_Phase5_Candidate,Static_Equal_Ensemble,-30.90102127363097,-43.68895827060599,-18.113084276655954,-0.6505646805532255,-4.736182365509275,1.720666885169471e-05,261.0,5.731973068076039e-05,-39.469792989816455,0.0,0.0125,True
CAEGNet_Phase5_Candidate,Original_CAEGNet_V1,21.173565702618294,11.063725726660417,31.283405678576173,0.5638555453342606,4.10493033280676,0.0001431939947261486,286.0,0.00014338074678705133,34.043446792588135,0.0,0.016666666666666666,True
CAEGNet_Phase5_Candidate,Standalone_TCN,18.439842943875295,7.006668454056955,29.873017433693633,0.43421869980276473,3.161159851289021,0.002620905079158002,344.0,0.001006147574359149,30.75306397784568,0.0,0.025,True
CAEGNet_Phase5_Candidate,Standalone_LSTM,-15.16377150337651,-35.067313605620754,4.739770598867734,-0.20511385465210505,-1.4932514018832226,0.1414146228343901,545.0,0.13119752069055934,-16.530918996774705,0.0,0.05,False
